attachment_id,case_id,document_id,file_name,file_type,file_extension,file_size_bytes,storage_backend,storage_location,checksum_sha256,created_at
ATT-000554,CASE-000154,DOC-000554,ATTACH_CASE-000154_0554.mp4,video/mp4,mp4,1849933,LOCAL,sample_data/attachments/CASE-000154/ATTACH_CASE-000154_0554.mp4,6c88eefa0d0cc30547403a10e0fe38501d3eb6de69323ce502d2295817c26e8c,2026-08-16T06:53:35.157888
ATT-000555,CASE-000155,DOC-000555,ATTACH_CASE-000155_0555.mp3,audio/mpeg,mp3,2638851,LOCAL,sample_data/attachments/CASE-000155/ATTACH_CASE-000155_0555.mp3,580a7e3d42dd0d604488572c96c25b6c488977d37733483f72e7e04ffa930221,2025-12-05T23:53:35.157927
ATT-000556,CASE-000156,DOC-000556,ATTACH_CASE-000156_0556.mp3,audio/mpeg,mp3,1250176,LOCAL,sample_data/attachments/CASE-000156/ATTACH_CASE-000156_0556.mp3,282453aeb1885c587a6c25b6864e2e5b85e001dbc72524dadaf2dbab0136a87f,2026-03-08T17:53:35.157972
ATT-000557,CASE-000157,DOC-000557,ATTACH_CASE-000157_0557.mp3,audio/mpeg,mp3,739414,LOCAL,sample_data/attachments/CASE-000157/ATTACH_CASE-000157_0557.mp3,e0ee1e57e6e1b769324314d15c109717936ec2071cd5715b3149d95d21f40092,2026-01-27T15:53:35.158015
ATT-000558,CASE-000158,DOC-000558,ATTACH_CASE-000158_0558.mp4,video/mp4,mp4,3982210,LOCAL,sample_data/attachments/CASE-000158/ATTACH_CASE-000158_0558.mp4,c1b9a28341ee105789700295265cd28a7d6abe3a381e6be708f9bda79d38502f,2025-10-12T04:53:35.158069
ATT-000559,CASE-000159,DOC-000559,ATTACH_CASE-000159_0559.jpg,image/jpeg,jpg,3396268,LOCAL,sample_data/attachments/CASE-000159/ATTACH_CASE-000159_0559.jpg,3983b9f64237044349e44f128797cd429cad8fdf914a420e8c40b2af772d253d,2026-08-03T04:53:35.158122
ATT-000560,CASE-000160,DOC-000560,ATTACH_CASE-000160_0560.jpg,image/jpeg,jpg,4825038,LOCAL,sample_data/attachments/CASE-000160/ATTACH_CASE-000160_0560.jpg,dcc95dbb2a640275d232c999342350a7d134cae8aef9e15c985a474cd1c97183,2026-01-10T22:53:35.158164
ATT-000561,CASE-000161,DOC-000561,ATTACH_CASE-000161_0561.mp4,video/mp4,mp4,1260986,LOCAL,sample_data/attachments/CASE-000161/ATTACH_CASE-000161_0561.mp4,760ffd4d739178b7dbf0ee84a9126c15110c48da42f9b735b19f1f630b61422b,2026-07-20T20:53:35.158204
ATT-000562,CASE-000162,DOC-000562,ATTACH_CASE-000162_0562.pdf,application/pdf,pdf,4788923,LOCAL,sample_data/attachments/CASE-000162/ATTACH_CASE-000162_0562.pdf,31bc3da5b851eec04e8d7024abc8025919d56f971149cc15551c926cf1702895,2026-06-13T07:53:35.158245
ATT-000563,CASE-000163,DOC-000563,ATTACH_CASE-000163_0563.png,image/png,png,2854881,LOCAL,sample_data/attachments/CASE-000163/ATTACH_CASE-000163_0563.png,9343d0c6364331c72ca3b6088da8bd56fc089efd49ac6df1a7f6d2217c825226,2026-08-16T10:53:35.158285
ATT-000564,CASE-000164,DOC-000564,ATTACH_CASE-000164_0564.jpg,image/jpeg,jpg,388463,LOCAL,sample_data/attachments/CASE-000164/ATTACH_CASE-000164_0564.jpg,cd47c4e63a30146e5ed8a9066f25682f5ac63ad88605887e3f2765fabec9e04d,2026-07-21T01:53:35.158325
ATT-000565,CASE-000165,DOC-000565,ATTACH_CASE-000165_0565.png,image/png,png,2132263,LOCAL,sample_data/attachments/CASE-000165/ATTACH_CASE-000165_0565.png,552a21176e1cd773500e13bce1a55f1852a1400841ac6a037a4ca847fb877322,2026-07-29T06:53:35.158365
ATT-000566,CASE-000166,DOC-000566,ATTACH_CASE-000166_0566.jpg,image/jpeg,jpg,2492680,LOCAL,sample_data/attachments/CASE-000166/ATTACH_CASE-000166_0566.jpg,468750b0697efd2d942162bc393cadb4b3ffc630afd7b349cb55a36525a8d772,2025-12-11T14:53:35.158405
ATT-000567,CASE-000167,DOC-000567,ATTACH_CASE-000167_0567.png,image/png,png,4847359,LOCAL,sample_data/attachments/CASE-000167/ATTACH_CASE-000167_0567.png,aecf4e71c9c448b63506b445575cd9178b35c81c95a05bced31f23bb6d2bc501,2025-11-02T16:53:35.158453
ATT-000568,CASE-000168,DOC-000568,ATTACH_CASE-000168_0568.pdf,application/pdf,pdf,4525295,LOCAL,sample_data/attachments/CASE-000168/ATTACH_CASE-000168_0568.pdf,14f42260cf33fda575747b7dcb052f1bf997ce5b656c68604484a6e0d854165c,2025-10-16T20:53:35.158495
ATT-000569,CASE-000169,DOC-000569,ATTACH_CASE-000169_0569.mp4,video/mp4,mp4,4826005,LOCAL,sample_data/attachments/CASE-000169/ATTACH_CASE-000169_0569.mp4,bb671607bfa08fec05d0da98de6846f6283fa7c7b7d83d91316c314b210626ae,2026-04-14T19:53:35.158535
ATT-000570,CASE-000170,DOC-000570,ATTACH_CASE-000170_0570.mp3,audio/mpeg,mp3,4895066,LOCAL,sample_data/attachments/CASE-000170/ATTACH_CASE-000170_0570.mp3,00c7f2013f20ac037e5ebd9ab201dd3a5167d997678ca393901213fcccd8233f,2026-01-21T09:53:35.158583
ATT-000571,CASE-000171,DOC-000571,ATTACH_CASE-000171_0571.mp4,video/mp4,mp4,2119263,LOCAL,sample_data/attachments/CASE-000171/ATTACH_CASE-000171_0571.mp4,d6818bd52892d24269a4fa89e2edaeaef16238de610597a3095cc679776fde08,2025-09-26T06:53:35.158631
ATT-000572,CASE-000172,DOC-000572,ATTACH_CASE-000172_0572.png,image/png,png,340099,LOCAL,sample_data/attachments/CASE-000172/ATTACH_CASE-000172_0572.png,a1d9f983415a6f693a09b72bc58566a9d8db30a1bda2fd7c67922e5f2e720f30,2025-11-10T11:53:35.158675
ATT-000573,CASE-000173,DOC-000573,ATTACH_CASE-000173_0573.mp4,video/mp4,mp4,1388021,LOCAL,sample_data/attachments/CASE-000173/ATTACH_CASE-000173_0573.mp4,1bc62a523ec1fb5a375af7dcdc0bc67cd2a99f606657634bef72f240c43b351e,2025-06-12T06:53:35.158725
ATT-000574,CASE-000174,DOC-000574,ATTACH_CASE-000174_0574.jpg,image/jpeg,jpg,3696233,LOCAL,sample_data/attachments/CASE-000174/ATTACH_CASE-000174_0574.jpg,af9b2e65205f60e29b10b1160c6f5b6ecdde26be4437ece25ae194cdf38efa63,2025-06-08T05:53:35.158775
ATT-000575,CASE-000175,DOC-000575,ATTACH_CASE-000175_0575.mp4,video/mp4,mp4,3806498,LOCAL,sample_data/attachments/CASE-000175/ATTACH_CASE-000175_0575.mp4,c903d80d3952b614f39854cc2a49f519b0b6ea2a6e6aea63f16ae13e9ef96739,2025-11-02T12:53:35.158819
ATT-000576,CASE-000176,DOC-000576,ATTACH_CASE-000176_0576.png,image/png,png,1261334,LOCAL,sample_data/attachments/CASE-000176/ATTACH_CASE-000176_0576.png,887b4d5ee9cc39104f3c3617cc492a9a65c4988fa846a527a9b9afd25446562c,2025-05-16T21:53:35.158871
ATT-000577,CASE-000177,DOC-000577,ATTACH_CASE-000177_0577.pdf,application/pdf,pdf,1101263,LOCAL,sample_data/attachments/CASE-000177/ATTACH_CASE-000177_0577.pdf,e20fbe082496a6c3659dbfc9c209ab54c4d8f4632fef92fe0bfc67d018310c9a,2025-09-12T03:53:35.158922
ATT-000578,CASE-000178,DOC-000578,ATTACH_CASE-000178_0578.mp4,video/mp4,mp4,39339,LOCAL,sample_data/attachments/CASE-000178/ATTACH_CASE-000178_0578.mp4,edf791c98bac9c5f63f03b7090c904afb562c066fa239189cda2bfa1880a46d1,2026-07-18T12:53:35.158968
ATT-000579,CASE-000179,DOC-000579,ATTACH_CASE-000179_0579.jpg,image/jpeg,jpg,2973705,LOCAL,sample_data/attachments/CASE-000179/ATTACH_CASE-000179_0579.jpg,a8725e7d80d02683c143efbf9bcac662df32c18e1228443d1193de7e3c4c4c56,2025-05-18T19:53:35.159011
ATT-000580,CASE-000180,DOC-000580,ATTACH_CASE-000180_0580.png,image/png,png,531669,LOCAL,sample_data/attachments/CASE-000180/ATTACH_CASE-000180_0580.png,10f601433dc1c67b4685b4d33bbc0f8d571ace1cedbd62baa9cff9280bbbb6ac,2025-12-04T14:53:35.159053
ATT-000581,CASE-000181,DOC-000581,ATTACH_CASE-000181_0581.mp4,video/mp4,mp4,2368696,LOCAL,sample_data/attachments/CASE-000181/ATTACH_CASE-000181_0581.mp4,f29f36a8194ac8639bbbd1802bd62a31a0057d0b7aea9cf79344c935b3a3e3e6,2026-06-29T20:53:35.159102
ATT-000582,CASE-000182,DOC-000582,ATTACH_CASE-000182_0582.jpg,image/jpeg,jpg,3346411,LOCAL,sample_data/attachments/CASE-000182/ATTACH_CASE-000182_0582.jpg,c053d10c3bf21de97d5a13451e65bb68030d24293da385ffdf20c63645f47b22,2026-03-14T08:53:35.159275
ATT-000583,CASE-000183,DOC-000583,ATTACH_CASE-000183_0583.mp3,audio/mpeg,mp3,3071346,LOCAL,sample_data/attachments/CASE-000183/ATTACH_CASE-000183_0583.mp3,cb150a08ed594970298ff8d58d5b5711f0749c2bb7ebdbaf23acf352137341fb,2026-04-22T21:53:35.159382
ATT-000584,CASE-000184,DOC-000584,ATTACH_CASE-000184_0584.mp4,video/mp4,mp4,2176208,LOCAL,sample_data/attachments/CASE-000184/ATTACH_CASE-000184_0584.mp4,5df68ed088151c29d1449d0849596e87cc42786ded38e73ea663e0abcc16ae91,2025-05-26T18:53:35.159449
ATT-000585,CASE-000185,DOC-000585,ATTACH_CASE-000185_0585.pdf,application/pdf,pdf,265630,LOCAL,sample_data/attachments/CASE-000185/ATTACH_CASE-000185_0585.pdf,7d2d0551cb091c835ecb9fb35543166f69e2ccb1c2c35afe1893db1db6e804f9,2025-04-23T03:53:35.159508
ATT-000586,CASE-000186,DOC-000586,ATTACH_CASE-000186_0586.pdf,application/pdf,pdf,2199555,LOCAL,sample_data/attachments/CASE-000186/ATTACH_CASE-000186_0586.pdf,c70caa006305ddb4f6a0036b13fad550da4c5d3915378238f2c5c73e3d20d163,2026-01-16T02:53:35.159561
ATT-000587,CASE-000187,DOC-000587,ATTACH_CASE-000187_0587.mp4,video/mp4,mp4,4220947,LOCAL,sample_data/attachments/CASE-000187/ATTACH_CASE-000187_0587.mp4,80962ad410d760e98a1d8dba2c70e8a7ac9d179410680221ed3f6c468f30f866,2025-04-29T11:53:35.159664
ATT-000588,CASE-000188,DOC-000588,ATTACH_CASE-000188_0588.mp3,audio/mpeg,mp3,564741,LOCAL,sample_data/attachments/CASE-000188/ATTACH_CASE-000188_0588.mp3,35e5b7cb7563654efe8fc1434bc2c4ed7e464173108165d70ae63a24f90a00d6,2025-05-11T20:53:35.159746
ATT-000589,CASE-000189,DOC-000589,ATTACH_CASE-000189_0589.jpg,image/jpeg,jpg,1118704,LOCAL,sample_data/attachments/CASE-000189/ATTACH_CASE-000189_0589.jpg,ff495c22c074d1535a60bb9944f8a53c5e7331cfea0297979bd6824af523791a,2026-01-07T01:53:35.159786
ATT-000590,CASE-000190,DOC-000590,ATTACH_CASE-000190_0590.mp4,video/mp4,mp4,690128,LOCAL,sample_data/attachments/CASE-000190/ATTACH_CASE-000190_0590.mp4,d5938332c8c5112c5ea68e6a8757de3de6ee436dee19be83a3814d3bc0a848a6,2026-02-09T11:53:35.159818
ATT-000591,CASE-000191,DOC-000591,ATTACH_CASE-000191_0591.mp4,video/mp4,mp4,1314066,LOCAL,sample_data/attachments/CASE-000191/ATTACH_CASE-000191_0591.mp4,8e0ad11246d20b6e1fc3ff520046aa17e69eb50641f54721aca61ac53196952d,2026-07-19T12:53:35.159846
ATT-000592,CASE-000192,DOC-000592,ATTACH_CASE-000192_0592.mp4,video/mp4,mp4,4147102,LOCAL,sample_data/attachments/CASE-000192/ATTACH_CASE-000192_0592.mp4,9112b6d51afb02a5dd84bd755b269b07b6c5f61ce593d57647af0c0cdd6f6e16,2025-08-01T01:53:35.159874
ATT-000593,CASE-000193,DOC-000593,ATTACH_CASE-000193_0593.pdf,application/pdf,pdf,2793206,LOCAL,sample_data/attachments/CASE-000193/ATTACH_CASE-000193_0593.pdf,a9de4bf99af8c89c7075bf29cfcc9380723075b535f29454f24fa83c313cad10,2025-08-24T08:53:35.159903
ATT-000594,CASE-000194,DOC-000594,ATTACH_CASE-000194_0594.mp4,video/mp4,mp4,3245569,LOCAL,sample_data/attachments/CASE-000194/ATTACH_CASE-000194_0594.mp4,9feb21b7a4bdf1247e3eb9a4aa6663ddb32013a8c97d9cdbddf71e1124adbe05,2025-11-24T18:53:35.159946
ATT-000595,CASE-000195,DOC-000595,ATTACH_CASE-000195_0595.mp4,video/mp4,mp4,3411609,LOCAL,sample_data/attachments/CASE-000195/ATTACH_CASE-000195_0595.mp4,960b99f9d868d12eee4397eaac4ddb82fa82b5b79df46bf1ee03ae2e4012fcfb,2025-12-12T05:53:35.159976
ATT-000596,CASE-000196,DOC-000596,ATTACH_CASE-000196_0596.mp4,video/mp4,mp4,1061076,LOCAL,sample_data/attachments/CASE-000196/ATTACH_CASE-000196_0596.mp4,00f541fa7ac6d1f746d90c665d8670ebe5782e63122a131cf7bfa8ca89dc0264,2025-08-30T14:53:35.160003
ATT-000597,CASE-000197,DOC-000597,ATTACH_CASE-000197_0597.jpg,image/jpeg,jpg,3329775,LOCAL,sample_data/attachments/CASE-000197/ATTACH_CASE-000197_0597.jpg,1218d488dc17bfe3a51754fbbb4fcb9ddfd7da3d85a987ae62dc920324f1f25c,2025-11-03T09:53:35.160029
ATT-000598,CASE-000198,DOC-000598,ATTACH_CASE-000198_0598.pdf,application/pdf,pdf,3305298,LOCAL,sample_data/attachments/CASE-000198/ATTACH_CASE-000198_0598.pdf,e5fefcc887b163cf76498d612d49af9da4c220def2d1390ae8fb6d8df8141938,2025-04-20T13:53:35.160061
ATT-000599,CASE-000199,DOC-000599,ATTACH_CASE-000199_0599.jpg,image/jpeg,jpg,4487115,LOCAL,sample_data/attachments/CASE-000199/ATTACH_CASE-000199_0599.jpg,ed1f38be8d723a6712f827be369a18366f08e9ac7b6a0274ebe6609a15a9dab7,2026-01-02T21:53:35.160088
ATT-000600,CASE-000200,DOC-000600,ATTACH_CASE-000200_0600.pdf,application/pdf,pdf,3730836,LOCAL,sample_data/attachments/CASE-000200/ATTACH_CASE-000200_0600.pdf,57ae46822ba53988fac88ac9ef94e6946832227bdd83efb836cd8e04915d2bad,2025-12-01T23:53:35.160117
ATT-000601,CASE-000001,DOC-000601,ATTACH_CASE-000001_0601.pdf,application/pdf,pdf,3591531,LOCAL,sample_data/attachments/CASE-000001/ATTACH_CASE-000001_0601.pdf,f6959e716c971c8d0f958f67aeb28555372b1f710a5a73112465e1df9db07b26,2025-06-18T08:53:35.150719
ATT-000602,CASE-000002,DOC-000602,ATTACH_CASE-000002_0602.jpg,image/jpeg,jpg,4810889,LOCAL,sample_data/attachments/CASE-000002/ATTACH_CASE-000002_0602.jpg,18a224c5c1b951a0170bd4e434b3d55a6f22ca9252ecf2628dae18c07e725e93,2026-07-24T20:53:35.150816
ATT-000603,CASE-000003,DOC-000603,ATTACH_CASE-000003_0603.mp3,audio/mpeg,mp3,1394064,LOCAL,sample_data/attachments/CASE-000003/ATTACH_CASE-000003_0603.mp3,374049c7ac69cb97b702bae1a3dd74174603ff8d61c7838663aad818f92c2170,2026-08-13T01:53:35.150882
ATT-000604,CASE-000004,DOC-000604,ATTACH_CASE-000004_0604.mp4,video/mp4,mp4,4441380,LOCAL,sample_data/attachments/CASE-000004/ATTACH_CASE-000004_0604.mp4,70bd7c89eb97369beabd1729830a217d4832e93df0668b20e8924e02064bdb82,2025-07-01T12:53:35.150934
ATT-000605,CASE-000005,DOC-000605,ATTACH_CASE-000005_0605.png,image/png,png,864543,LOCAL,sample_data/attachments/CASE-000005/ATTACH_CASE-000005_0605.png,562567b262deede7c9e268a0eaf75614e9fe9b4efa20ced716ef008df865a070,2025-06-07T04:53:35.150994
ATT-000606,CASE-000006,DOC-000606,ATTACH_CASE-000006_0606.mp3,audio/mpeg,mp3,508877,LOCAL,sample_data/attachments/CASE-000006/ATTACH_CASE-000006_0606.mp3,f9689a0441ed720d11cb7768cd8d3a7e302ffcb669302d80bee61189c6fcdd0c,2026-08-01T03:53:35.151044
ATT-000607,CASE-000007,DOC-000607,ATTACH_CASE-000007_0607.png,image/png,png,398455,LOCAL,sample_data/attachments/CASE-000007/ATTACH_CASE-000007_0607.png,ea0c0ee608cd9f9ea75c03b17d8f4a329ab162ac1d22d265e8d9bc3f2925b57c,2025-08-28T06:53:35.151090
ATT-000608,CASE-000008,DOC-000608,ATTACH_CASE-000008_0608.png,image/png,png,2431441,LOCAL,sample_data/attachments/CASE-000008/ATTACH_CASE-000008_0608.png,99a92f4f859da68feea974b822d337fe5de7db3eabdd1587dbf521274bc93170,2026-02-21T08:53:35.151135
ATT-000609,CASE-000009,DOC-000609,ATTACH_CASE-000009_0609.mp3,audio/mpeg,mp3,1536564,LOCAL,sample_data/attachments/CASE-000009/ATTACH_CASE-000009_0609.mp3,5529a6c1a848c959c9aa200ce2bf6a300b19a963700bb44894b6f04249e3dbb7,2025-05-17T10:53:35.151179
ATT-000610,CASE-000010,DOC-000610,ATTACH_CASE-000010_0610.jpg,image/jpeg,jpg,3994061,LOCAL,sample_data/attachments/CASE-000010/ATTACH_CASE-000010_0610.jpg,147554d286be91d13e8f0b61c18ac4c4674aaa5d150666767d4dc1caf258c07d,2026-04-17T19:53:35.151230
ATT-000611,CASE-000011,DOC-000611,ATTACH_CASE-000011_0611.mp3,audio/mpeg,mp3,453511,LOCAL,sample_data/attachments/CASE-000011/ATTACH_CASE-000011_0611.mp3,d932c8b5ad320d50692373c03ff50107a63b1805cd3b7dbf080aba02aff310b4,2026-04-24T21:53:35.151282
ATT-000612,CASE-000012,DOC-000612,ATTACH_CASE-000012_0612.png,image/png,png,864880,LOCAL,sample_data/attachments/CASE-000012/ATTACH_CASE-000012_0612.png,542b0e0666776970382fb8d69fe8d75ec546e13b06a06a3a88ac69083a47ea7a,2025-06-03T21:53:35.151326
ATT-000613,CASE-000013,DOC-000613,ATTACH_CASE-000013_0613.jpg,image/jpeg,jpg,983602,LOCAL,sample_data/attachments/CASE-000013/ATTACH_CASE-000013_0613.jpg,0ed274517d5eb48ff06bc9dc52fcba28633c3e3f4636cfcf8bbfe98fed2721d4,2025-07-17T00:53:35.151371
ATT-000614,CASE-000014,DOC-000614,ATTACH_CASE-000014_0614.pdf,application/pdf,pdf,3838492,LOCAL,sample_data/attachments/CASE-000014/ATTACH_CASE-000014_0614.pdf,79a13c08f8b696bd70ff3e16c7dbd1873728519b55556c342ae9d47e44f3c313,2026-06-21T02:53:35.151414
ATT-000615,CASE-000015,DOC-000615,ATTACH_CASE-000015_0615.jpg,image/jpeg,jpg,3258523,LOCAL,sample_data/attachments/CASE-000015/ATTACH_CASE-000015_0615.jpg,333fe511bf3f3655c9b08154c0d9980b80a427731c6479db1b8fa9dc0459e4b0,2025-06-11T05:53:35.151457
ATT-000616,CASE-000016,DOC-000616,ATTACH_CASE-000016_0616.png,image/png,png,3875492,LOCAL,sample_data/attachments/CASE-000016/ATTACH_CASE-000016_0616.png,9945178a82ca273d8ad48c5ddccf43d511c8fb945cde11b80733c32288a468ee,2025-08-18T23:53:35.151502
ATT-000617,CASE-000017,DOC-000617,ATTACH_CASE-000017_0617.mp3,audio/mpeg,mp3,497615,LOCAL,sample_data/attachments/CASE-000017/ATTACH_CASE-000017_0617.mp3,871193a285f0eeeffc21fc3fb9e97fe35b4b72014e375727c72a7372e981aee2,2025-11-06T18:53:35.151545
ATT-000618,CASE-000018,DOC-000618,ATTACH_CASE-000018_0618.pdf,application/pdf,pdf,2968168,LOCAL,sample_data/attachments/CASE-000018/ATTACH_CASE-000018_0618.pdf,beb233290026192c1af6e5c1cf4fbbba504a5769c51d2301d071f12661de7b80,2026-08-06T18:53:35.151598
ATT-000619,CASE-000019,DOC-000619,ATTACH_CASE-000019_0619.mp4,video/mp4,mp4,3228971,LOCAL,sample_data/attachments/CASE-000019/ATTACH_CASE-000019_0619.mp4,fb81b838417f8fdeaf7648e4e6b38a51b8672de20f10fc7ff93718a800602ab8,2026-03-10T16:53:35.151661
ATT-000620,CASE-000020,DOC-000620,ATTACH_CASE-000020_0620.pdf,application/pdf,pdf,1465037,LOCAL,sample_data/attachments/CASE-000020/ATTACH_CASE-000020_0620.pdf,11c48091d26a4f88faa12ba8e4f4989afd2b71a48c32a2bb77871c1580645c5a,2026-02-25T08:53:35.151744
ATT-000621,CASE-000021,DOC-000621,ATTACH_CASE-000021_0621.mp3,audio/mpeg,mp3,1633858,LOCAL,sample_data/attachments/CASE-000021/ATTACH_CASE-000021_0621.mp3,f8826d0026fb0125592d9e17eed084215a014137ee50e1108c2178b6a4459c6b,2026-01-05T22:53:35.151802
ATT-000622,CASE-000022,DOC-000622,ATTACH_CASE-000022_0622.png,image/png,png,3508823,LOCAL,sample_data/attachments/CASE-000022/ATTACH_CASE-000022_0622.png,d892e45fd41d0f5383240e32ed01c864e4660476e255c439208d9fde386c1a3f,2026-05-23T19:53:35.151990
ATT-000623,CASE-000023,DOC-000623,ATTACH_CASE-000023_0623.mp4,video/mp4,mp4,2830482,LOCAL,sample_data/attachments/CASE-000023/ATTACH_CASE-000023_0623.mp4,c61b087e20a6fc4e0d09852fe9095390921eea49448bbf9f0b6df9fc4951e123,2026-01-26T14:53:35.152053
ATT-000624,CASE-000024,DOC-000624,ATTACH_CASE-000024_0624.mp4,video/mp4,mp4,3222587,LOCAL,sample_data/attachments/CASE-000024/ATTACH_CASE-000024_0624.mp4,e58f316d9ed45e3d491c486aabc13c001a275ef8c11acd290ca8f4fc321f9f42,2025-06-27T05:53:35.152104
ATT-000625,CASE-000025,DOC-000625,ATTACH_CASE-000025_0625.mp3,audio/mpeg,mp3,1283695,LOCAL,sample_data/attachments/CASE-000025/ATTACH_CASE-000025_0625.mp3,808138df782544183ce9588ef347477435df63a46d98df36e38723f3f86bba7c,2026-02-02T05:53:35.152159
ATT-000626,CASE-000026,DOC-000626,ATTACH_CASE-000026_0626.mp3,audio/mpeg,mp3,2917007,LOCAL,sample_data/attachments/CASE-000026/ATTACH_CASE-000026_0626.mp3,bab0b43282f7a221b5f56ea9ca3de2a7b23ebd82ed686f3abdc66bc45252b7c1,2026-03-27T02:53:35.152222
ATT-000627,CASE-000027,DOC-000627,ATTACH_CASE-000027_0627.jpg,image/jpeg,jpg,811702,LOCAL,sample_data/attachments/CASE-000027/ATTACH_CASE-000027_0627.jpg,a85d9d10f67d1f3ebda86d0e02eac9ef9fe131a6df5ac0d7f354e22edc17f224,2026-01-25T04:53:35.152605
ATT-000628,CASE-000028,DOC-000628,ATTACH_CASE-000028_0628.mp3,audio/mpeg,mp3,215966,LOCAL,sample_data/attachments/CASE-000028/ATTACH_CASE-000028_0628.mp3,4cb0df730b3e061f8d3de5f57035ecff6a01463599a392ba7b5d7c6a6ce2b474,2026-07-29T20:53:35.152665
ATT-000629,CASE-000029,DOC-000629,ATTACH_CASE-000029_0629.mp3,audio/mpeg,mp3,4973969,LOCAL,sample_data/attachments/CASE-000029/ATTACH_CASE-000029_0629.mp3,bd2f561b72e107c5168b139a7ea89d36646a2dbefbd08b18eac4e41792cffdeb,2025-10-06T19:53:35.152724
ATT-000630,CASE-000030,DOC-000630,ATTACH_CASE-000030_0630.pdf,application/pdf,pdf,3141765,LOCAL,sample_data/attachments/CASE-000030/ATTACH_CASE-000030_0630.pdf,14667e4bd297936d8d70b047853875d27d2a1980435840b60393425b73e24047,2025-04-24T16:53:35.152773
ATT-000631,CASE-000031,DOC-000631,ATTACH_CASE-000031_0631.png,image/png,png,4828076,LOCAL,sample_data/attachments/CASE-000031/ATTACH_CASE-000031_0631.png,40b07a188d97d0bff8a9728f81fe3ab5c8ac4918688d221dba3c5541a97b6e53,2026-08-16T23:53:35.152828
ATT-000632,CASE-000032,DOC-000632,ATTACH_CASE-000032_0632.mp3,audio/mpeg,mp3,159431,LOCAL,sample_data/attachments/CASE-000032/ATTACH_CASE-000032_0632.mp3,fd63edc11463ebc7873674908e9ef5b4ffaff8e02ccc3c2e9a75fe984681e417,2025-09-23T11:53:35.152878
ATT-000633,CASE-000033,DOC-000633,ATTACH_CASE-000033_0633.pdf,application/pdf,pdf,2536197,LOCAL,sample_data/attachments/CASE-000033/ATTACH_CASE-000033_0633.pdf,7c322e0e599ceb654c085436581eac0d33b6d64d247b0d07d907592b7b87c96f,2025-10-12T16:53:35.152928
ATT-000634,CASE-000034,DOC-000634,ATTACH_CASE-000034_0634.pdf,application/pdf,pdf,625657,LOCAL,sample_data/attachments/CASE-000034/ATTACH_CASE-000034_0634.pdf,b414974a07a030bc2b2aee1310a3303b634c192a21b5fa19f0a1dae1b9021d0e,2025-10-14T01:53:35.152979
ATT-000635,CASE-000035,DOC-000635,ATTACH_CASE-000035_0635.png,image/png,png,2117561,LOCAL,sample_data/attachments/CASE-000035/ATTACH_CASE-000035_0635.png,ae7cc63d225c4f6ae66153b40c811f3a34dffd30b266f52f150005ee5b15c846,2025-04-24T12:53:35.153037
ATT-000636,CASE-000036,DOC-000636,ATTACH_CASE-000036_0636.jpg,image/jpeg,jpg,2312674,LOCAL,sample_data/attachments/CASE-000036/ATTACH_CASE-000036_0636.jpg,763c7d73969ede43db8827dd7908ac36419343eca3989d874f19bd9237b988f3,2026-01-29T12:53:35.153086
ATT-000637,CASE-000037,DOC-000637,ATTACH_CASE-000037_0637.mp3,audio/mpeg,mp3,309539,LOCAL,sample_data/attachments/CASE-000037/ATTACH_CASE-000037_0637.mp3,fdf0e2979a3baa12dc6c01138f42d312e38a87496668df6a891aee6ccd725b64,2026-05-29T07:53:35.153135
ATT-000638,CASE-000038,DOC-000638,ATTACH_CASE-000038_0638.png,image/png,png,1378521,LOCAL,sample_data/attachments/CASE-000038/ATTACH_CASE-000038_0638.png,f53ab2fcc37ecc915d3c083a31b8c74ec68bdf3adc18c59b9da2a44dbcd49c45,2026-08-15T08:53:35.153183
ATT-000639,CASE-000039,DOC-000639,ATTACH_CASE-000039_0639.mp3,audio/mpeg,mp3,4458667,LOCAL,sample_data/attachments/CASE-000039/ATTACH_CASE-000039_0639.mp3,b5ad7db388582b15fc71d4b6dae560fb18bf2893b3475c9256bbf38ee8d4cd13,2026-01-19T13:53:35.153237
ATT-000640,CASE-000040,DOC-000640,ATTACH_CASE-000040_0640.mp3,audio/mpeg,mp3,264434,LOCAL,sample_data/attachments/CASE-000040/ATTACH_CASE-000040_0640.mp3,30bd84f5de2cc69f534ca4e347b0672db914d26ae43afb280cb7d46d8e2cdcb5,2026-01-22T07:53:35.153284
ATT-000641,CASE-000041,DOC-000641,ATTACH_CASE-000041_0641.mp4,video/mp4,mp4,1930015,LOCAL,sample_data/attachments/CASE-000041/ATTACH_CASE-000041_0641.mp4,311d5f5cecfdfcac0ede6dba2c645d5d2f6ee67e4fa23bde292fcff3c2f693ab,2026-04-30T06:53:35.153331
ATT-000642,CASE-000042,DOC-000642,ATTACH_CASE-000042_0642.mp4,video/mp4,mp4,592694,LOCAL,sample_data/attachments/CASE-000042/ATTACH_CASE-000042_0642.mp4,46d63ceea5ee94b17a5d1056501bd2201e804a24e52a4306ebbb0c79b94aa350,2025-10-26T08:53:35.153376
ATT-000643,CASE-000043,DOC-000643,ATTACH_CASE-000043_0643.mp4,video/mp4,mp4,1798499,LOCAL,sample_data/attachments/CASE-000043/ATTACH_CASE-000043_0643.mp4,79f5c2b123024d56239f706dd26e0ae49e39254049e92e5c02cdfecc69bdfa87,2025-09-19T06:53:35.153497
